36473,"2016-11-08","2016-12-16",25
36474,"2023-12-17","2024-01-10",357
36475,"2013-03-03","2013-05-08",9214
36476,"2012-02-21","2012-02-27",5115
36477,"2003-10-19","2003-10-26",9382
36478,"2016-01-01","2016-03-04",4138
36479,"2018-12-07","2019-02-12",8918
36480,"2008-08-05","2008-09-06",8185
36481,"2017-08-15","2017-08-24",7700
36482,"2009-02-03","2009-04-08",1532
36483,"2024-05-16","2024-07-23",5002
36484,"2003-12-19","2004-01-31",8978
36485,"2000-12-20","2001-03-17",7830
36486,"2012-03-06","2012-05-05",4056
36487,"2023-09-14","2023-11-26",2972
36488,"2024-04-07","2024-06-11",2011
36489,"2018-06-17","2018-09-09",4822
36490,"2019-06-15","2019-07-04",2580
36491,"2001-11-08","2002-01-11",3093
36492,"2003-10-07","2003-12-26",2325
36493,"2023-03-06","2023-03-11",1052
36494,"2016-12-23","2017-01-11",1059
36495,"2006-05-18","2006-06-20",8236
36496,"2007-10-23","2008-01-09",6587
36497,"2025-05-06","2025-05-12",6295
36498,"2001-09-04","2001-10-10",2548
36499,"2016-06-03","2016-06-20",3427
36500,"2019-12-10","2020-01-09",9253
36501,"2011-03-22","2011-05-24",4293
36502,"2016-08-19","2016-10-02",6732
36503,"2006-06-02","2006-08-16",2114
36504,"2002-07-07","2002-08-14",9151
36505,"2018-12-01","2019-01-14",7154
36506,"2000-11-04","2000-12-14",1833
36507,"2023-09-07","2023-11-04",9563
36508,"2022-05-07","2022-05-08",6038
36509,"2009-06-14","2009-07-01",3522
36510,"2022-04-23","2022-04-24",3634
36511,"2021-11-20","2022-01-05",5549
36512,"2004-09-12","2004-10-06",6835
36513,"2024-07-20","2024-07-24",582
36514,"2002-09-17","2002-10-16",5759
36515,"2008-04-10","2008-07-05",7964
36516,"2009-07-14","2009-09-06",3541
36517,"2012-01-10","2012-02-24",9270
36518,"2009-05-17","2009-07-27",8712
36519,"2010-11-20","2010-12-28",6550
36520,"2017-03-23","2017-05-29",426
36521,"2003-03-18","2003-04-28",1642
36522,"2010-06-19","2010-09-15",8339
36523,"2014-06-08","2014-08-23",8545
36524,"2018-12-04","2019-01-23",5330
36525,"2014-08-15","2014-10-21",266
36526,"2008-09-13","2008-10-01",7610
36527,"2025-02-20","2025-02-25",2675
36528,"2013-03-01","2013-03-31",5623
36529,"2015-06-16","2015-09-01",7310
36530,"2004-10-07","2004-10-29",1146
36531,"2004-12-18","2005-02-28",360
36532,"2003-05-09","2003-06-29",9844
36533,"2005-05-04","2005-05-28",3082
36534,"2002-09-03","2002-09-24",6755
36535,"2016-02-19","2016-05-13",3105
36536,"2002-10-02","2002-10-26",3211
36537,"2022-01-03","2022-03-23",7136
36538,"2010-09-08","2010-11-08",6576
36539,"2021-02-09","2021-03-20",321
36540,"2024-12-01","2025-02-21",9614
36541,"2020-04-15","2020-07-01",7218
36542,"2015-12-09","2016-02-18",1365
36543,"2016-01-07","2016-02-26",4163
36544,"2007-05-03","2007-07-07",8791
36545,"2005-05-24","2005-05-27",805
36546,"2009-05-08","2009-08-05",8478
36547,"2000-03-22","2000-03-23",9624
36548,"2020-01-05","2020-01-25",4986
36549,"2004-03-01","2004-03-11",6798
36550,"2022-04-04","2022-06-13",6387
36551,"2011-03-13","2011-04-21",9096
36552,"2012-11-15","2013-01-29",8642
36553,"2019-03-19","2019-04-19",3465
36554,"2023-03-07","2023-03-28",110
36555,"2020-05-12","2020-06-01",7160
36556,"2025-03-04","2025-05-15",8482
36557,"2015-08-16","2015-10-24",1979
36558,"2005-01-01","2005-03-29",5260
36559,"2018-09-16","2018-09-21",8636
36560,"2001-12-01","2002-03-01",6746
36561,"2011-07-22","2011-09-10",9586
36562,"2003-04-21","2003-05-07",1992
36563,"2010-09-06","2010-10-22",8850
36564,"2012-05-11","2012-05-13",9734
36565,"2006-04-07","2006-04-30",8012
36566,"2011-09-08","2011-12-01",703
36567,"2024-02-01","2024-03-01",1529
36568,"2010-12-17","2011-01-21",9975
36569,"2023-07-20","2023-07-21",1057
36570,"2013-02-06","2013-03-05",4204
36571,"2021-05-24","2021-08-04",2737
36572,"2011-02-16","2011-05-14",5503
36573,"2023-11-08","2023-11-10",2714
36574,"2001-03-05","2001-03-14",5237
36575,"2010-01-22","2010-02-14",2855
36576,"2025-12-13","2026-01-10",431
36577,"2019-08-21","2019-08-25",6910
36578,"2000-04-01","2000-04-30",3853
36579,"2025-07-24","2025-09-30",6757
36580,"2008-08-01","2008-09-21",6852
36581,"2011-09-15","2011-10-23",3331
36582,"2003-08-19","2003-09-12",8944
36583,"2021-12-22","2022-03-21",4817
36584,"2003-06-20","2003-08-12",6575
36585,"2003-01-01","2003-03-17",9685
36586,"2005-08-16","2005-09-09",108
36587,"2002-04-02","2002-06-11",3649
36588,"2013-09-04","2013-11-06",6308
36589,"2018-07-22","2018-10-03",3079
36590,"2004-07-05","2004-07-29",9239
36591,"2025-03-10","2025-05-19",2927
36592,"2004-02-14","2004-02-26",4553
36593,"2024-09-21","2024-11-15",8226
36594,"2021-08-11","2021-09-08",2050
36595,"2009-01-17","2009-03-30",4830
36596,"2006-01-18","2006-02-02",6706
36597,"2001-12-09","2001-12-13",8123
36598,"2018-01-07","2018-04-04",1706
36599,"2023-06-20","2023-08-28",7336
36600,"2002-04-05","2002-06-11",1799
36601,"2024-04-23","2024-07-12",1581
36602,"2013-02-15","2013-04-23",1772
36603,"2009-07-07","2009-07-25",4339
36604,"2001-07-18","2001-08-06",1427
36605,"2000-01-10","2000-01-18",2885
36606,"2021-05-22","2021-05-24",1540
36607,"2023-03-23","2023-04-19",9244
36608,"2008-12-07","2009-02-22",6384
36609,"2002-06-07","2002-06-13",2843
36610,"2010-02-19","2010-05-15",623
36611,"2014-08-02","2014-09-29",2985
36612,"2021-10-09","2021-12-09",1005
36613,"2020-04-03","2020-04-14",7529
36614,"2005-10-03","2005-10-25",4727
36615,"2012-12-04","2013-02-09",9555
36616,"2000-11-19","2000-12-28",1308
36617,"2014-12-15","2015-01-24",9906
36618,"2021-10-02","2021-12-28",9522
36619,"2003-04-07","2003-05-25",9545
36620,"2019-08-17","2019-11-09",7334
36621,"2020-05-05","2020-06-22",3450
36622,"2016-09-15","2016-11-16",5353
36623,"2025-10-16","2026-01-07",1681
36624,"2020-10-22","2020-12-21",286
36625,"2017-12-09","2018-02-28",9490
36626,"2001-05-13","2001-05-26",2904
36627,"2016-08-10","2016-11-07",3941
36628,"2018-03-23","2018-06-09",9676
36629,"2014-05-09","2014-08-02",6433
36630,"2014-10-15","2014-10-17",8941
36631,"2021-08-13","2021-10-07",6716
36632,"2023-03-07","2023-04-26",1166
36633,"2013-09-24","2013-11-20",6555
36634,"2003-01-10","2003-02-25",2971
36635,"2009-06-17","2009-07-23",3073
36636,"2012-10-12","2012-10-18",2213
36637,"2019-12-13","2020-02-18",6732
36638,"2024-08-05","2024-08-08",657
36639,"2025-03-18","2025-06-11",5829
36640,"2015-02-10","2015-03-31",8737
36641,"2020-10-03","2020-10-15",1906
36642,"2021-02-24","2021-05-17",8568
36643,"2015-12-16","2016-01-06",6172
36644,"2021-04-04","2021-04-30",5217
36645,"2012-03-05","2012-04-16",3835
36646,"2009-07-15","2009-08-01",3987
36647,"2015-09-05","2015-11-28",6614
36648,"2004-04-22","2004-06-01",2831
36649,"2001-08-20","2001-08-22",9617
36650,"2013-03-22","2013-05-08",8128
36651,"2002-01-10","2002-01-14",8355
36652,"2013-07-22","2013-08-02",3817
36653,"2020-04-17","2020-05-23",6421
36654,"2018-08-14","2018-10-05",2231
36655,"2023-12-14","2024-01-11",4775
36656,"2021-05-23","2021-05-27",5174
36657,"2008-06-06","2008-06-28",6620
36658,"2024-08-12","2024-10-31",9210
36659,"2018-08-23","2018-09-14",7408
36660,"2023-11-14","2024-02-09",8914
36661,"2014-07-12","2014-09-15",8536
36662,"2020-08-06","2020-10-23",8858
36663,"2000-02-02","2000-02-24",7702
36664,"2000-01-13","2000-04-07",5191
36665,"2017-04-18","2017-04-20",5611
36666,"2012-11-15","2013-01-09",5239
36667,"2011-06-01","2011-07-22",9033
36668,"2014-02-06","2014-04-10",5858
36669,"2016-03-01","2016-05-15",841
36670,"2011-12-18","2011-12-28",6567
36671,"2010-05-20","2010-06-13",6113
36672,"2008-11-08","2008-12-14",9983
36673,"2021-06-08","2021-07-15",2625
36674,"2014-10-01","2014-12-08",7711
36675,"2012-05-19","2012-08-01",4533
36676,"2000-06-01","2000-06-29",7130
36677,"2022-11-23","2023-02-06",6084
36678,"2009-07-18","2009-10-01",3123
36679,"2005-04-05","2005-06-02",8423
36680,"2020-04-11","2020-05-04",7072
36681,"2009-04-21","2009-06-15",4186
36682,"2009-03-21","2009-03-22",8645
36683,"2010-03-15","2010-04-19",8712
36684,"2001-11-21","2002-01-22",740
36685,"2006-07-15","2006-09-11",8680
36686,"2022-12-02","2023-02-17",7542
36687,"2017-09-04","2017-11-22",1487
36688,"2015-08-15","2015-11-13",5230
36689,"2011-03-10","2011-04-27",8539
36690,"2025-05-12","2025-08-02",2409
36691,"2010-04-24","2010-07-09",9969
36692,"2003-04-15","2003-07-11",4715
36693,"2014-09-06","2014-09-20",5036
36694,"2019-10-06","2019-12-15",3574
36695,"2022-01-24","2022-02-23",5515
36696,"2016-05-17","2016-07-27",5419
36697,"2020-09-15","2020-10-05",1612
36698,"2018-11-19","2018-12-31",216
36699,"2000-01-08","2000-02-07",9219
36700,"2020-04-15","2020-05-08",438
36701,"2010-03-15","2010-06-08",9733
36702,"2025-01-02","2025-01-04",1670
36703,"2008-04-14","2008-06-15",293
36704,"2015-08-23","2015-08-30",5644
36705,"2023-12-04","2024-02-25",1582
36706,"2001-04-17","2001-06-14",8822
36707,"2013-05-21","2013-06-05",3039
36708,"2022-04-01","2022-06-01",7921
36709,"2017-11-06","2018-01-21",5593
36710,"2001-08-19","2001-10-03",8472
36711,"2020-05-09","2020-05-12",4002
36712,"2012-12-05","2013-01-23",2421
36713,"2021-09-13","2021-10-25",1
36714,"2011-08-19","2011-09-13",6321
36715,"2019-01-10","2019-01-28",4652
36716,"2017-03-11","2017-04-30",2704
36717,"2018-02-11","2018-03-02",2401
36718,"2008-07-19","2008-09-10",1032
36719,"2013-04-02","2013-06-20",6972
36720,"2019-04-19","2019-05-26",1105
36721,"2008-03-01","2008-04-24",8944
36722,"2016-09-09","2016-10-12",270
36723,"2025-08-03","2025-08-21",9595
36724,"2001-08-02","2001-10-18",2943
36725,"2003-02-04","2003-02-16",290
36726,"2015-07-24","2015-07-25",150
36727,"2018-09-24","2018-11-01",5261
36728,"2014-11-18","2015-01-17",5310
36729,"2025-02-06","2025-02-18",8771
36730,"2000-11-08","2001-01-20",8353
36731,"2012-11-20","2012-12-03",8077
36732,"2013-08-18","2013-09-30",4964
36733,"2000-08-05","2000-10-08",9916
36734,"2002-09-05","2002-11-14",468
36735,"2024-08-14","2024-09-16",9158
36736,"2006-06-03","2006-08-14",7374
36737,"2017-10-06","2017-12-07",9166
36738,"2016-06-17","2016-06-27",3261
36739,"2016-11-16","2016-12-18",2551
36740,"2012-06-18","2012-06-20",6552
36741,"2025-11-05","2025-12-28",6539
36742,"2015-08-12","2015-10-07",5956
36743,"2013-01-08","2013-02-14",9312
36744,"2015-10-03","2015-12-20",2520
36745,"2017-02-11","2017-05-04",8651
36746,"2001-02-24","2001-04-15",7047
36747,"2001-04-20","2001-07-08",1821
36748,"2011-07-11","2011-09-30",4334
36749,"2016-06-06","2016-06-15",2758
36750,"2007-06-15","2007-07-03",3065
36751,"2011-11-08","2011-12-15",7458
36752,"2022-03-13","2022-04-11",2848
36753,"2002-06-15","2002-07-19",5793
36754,"2011-07-04","2011-09-12",7368
36755,"2020-12-08","2021-02-08",9077
36756,"2005-04-04","2005-05-22",94
36757,"2001-01-14","2001-02-07",7460
36758,"2011-07-22","2011-09-04",6617
36759,"2018-08-21","2018-10-22",7902
36760,"2017-03-18","2017-03-28",8665
36761,"2005-06-22","2005-06-29",4492
36762,"2012-07-08","2012-09-23",4887
36763,"2016-04-15","2016-05-05",610
36764,"2008-09-09","2008-09-12",2698
36765,"2008-06-21","2008-09-16",9987
36766,"2005-09-19","2005-11-18",7359
36767,"2025-08-24","2025-10-22",532
36768,"2017-10-20","2017-12-06",1916
36769,"2008-06-16","2008-07-25",1730
36770,"2018-03-23","2018-04-04",8417
36771,"2016-02-15","2016-02-24",5064
36772,"2010-08-20","2010-10-03",5482
36773,"2003-09-17","2003-11-13",6064
36774,"2010-06-24","2010-09-16",8805
36775,"2003-12-04","2003-12-31",5659
36776,"2013-02-23","2013-05-22",3002
36777,"2001-03-17","2001-05-14",2002
36778,"2024-07-03","2024-09-07",4228
36779,"2000-03-10","2000-04-26",672
36780,"2007-10-05","2007-10-08",8463
36781,"2009-08-13","2009-09-06",8865
36782,"2014-02-12","2014-02-15",264
36783,"2003-12-04","2004-02-28",9403
36784,"2018-06-11","2018-08-27",8545
36785,"2023-05-19","2023-06-10",2035
36786,"2003-11-03","2004-01-05",9576
36787,"2018-05-16","2018-06-09",3160
36788,"2017-03-17","2017-06-14",6707
36789,"2011-10-05","2011-11-21",9352
36790,"2021-05-05","2021-06-07",6763
36791,"2003-02-13","2003-03-20",5951
36792,"2011-08-17","2011-09-03",9877
36793,"2014-09-08","2014-11-12",9499
36794,"2007-01-12","2007-02-09",9479
36795,"2003-01-13","2003-03-25",1363
36796,"2008-08-01","2008-10-21",3616
36797,"2001-02-23","2001-05-17",3617
36798,"2022-10-19","2022-12-31",9492
36799,"2022-12-04","2022-12-11",4338
36800,"2010-01-02","2010-02-22",3030
36801,"2025-12-21","2026-03-05",2137
36802,"2008-02-11","2008-04-24",1090
36803,"2005-10-12","2005-11-25",6493
36804,"2015-11-19","2016-02-03",9928
36805,"2000-06-13","2000-08-22",6401
36806,"2022-04-11","2022-05-19",1129
36807,"2025-12-07","2025-12-28",9313
36808,"2003-04-17","2003-04-28",6119
36809,"2010-09-23","2010-10-23",2323
36810,"2003-06-19","2003-07-09",4738
36811,"2009-09-09","2009-09-12",4015
36812,"2024-03-21","2024-04-26",3156
36813,"2006-03-23","2006-04-25",6523
36814,"2003-01-04","2003-02-27",7532
36815,"2020-03-15","2020-06-02",5850
36816,"2014-04-02","2014-04-08",3369
36817,"2019-06-07","2019-08-10",5000
36818,"2007-08-08","2007-09-18",3388
36819,"2008-05-09","2008-05-24",8106
36820,"2011-04-22","2011-07-11",2078
36821,"2015-09-19","2015-11-01",3575
36822,"2019-12-08","2020-02-05",1637
36823,"2005-12-15","2006-02-12",2164
36824,"2009-12-13","2010-03-03",262
36825,"2011-09-02","2011-11-17",8877
36826,"2003-12-03","2004-01-15",8378
36827,"2008-01-14","2008-03-13",3621
36828,"2006-06-12","2006-08-20",5355
36829,"2013-07-05","2013-08-16",4036
36830,"2022-03-09","2022-05-17",4622
36831,"2002-09-22","2002-12-13",2895
36832,"2000-09-12","2000-11-11",1418
36833,"2008-05-01","2008-05-07",2699
36834,"2007-07-10","2007-09-09",8801
36835,"2018-08-06","2018-09-02",1408
36836,"2019-11-21","2020-01-05",7493
36837,"2007-12-02","2007-12-19",3911
36838,"2025-01-17","2025-03-25",7240
36839,"2004-09-23","2004-11-11",506
36840,"2003-08-13","2003-10-08",6417
36841,"2022-04-22","2022-06-17",4078
36842,"2021-08-15","2021-11-07",2139
36843,"2020-07-20","2020-10-02",9501
36844,"2002-12-08","2002-12-10",1534
36845,"2010-11-22","2011-02-05",4302
36846,"2008-08-09","2008-10-06",8276
36847,"2019-04-03","2019-06-13",1668
36848,"2010-02-05","2010-05-06",9833
36849,"2009-06-20","2009-07-16",8473
36850,"2022-01-20","2022-02-06",8504
36851,"2020-06-01","2020-06-02",6184
36852,"2017-10-22","2017-12-27",7765
36853,"2016-11-08","2016-11-26",7402
36854,"2008-02-12","2008-02-21",6692
36855,"2001-10-23","2001-11-25",9512
36856,"2009-12-12","2010-02-23",5167
36857,"2020-09-22","2020-10-23",7630
36858,"2014-05-09","2014-07-28",102
36859,"2022-06-21","2022-07-31",2501
36860,"2016-12-20","2017-03-06",4571
36861,"2011-07-03","2011-09-28",5312
36862,"2002-10-17","2002-11-10",8508
36863,"2001-01-13","2001-03-29",1892
36864,"2014-08-14","2014-08-22",5384
36865,"2019-11-10","2020-01-24",5107
36866,"2019-02-20","2019-04-28",1790
36867,"2001-02-11","2001-03-24",5754
36868,"2017-06-10","2017-08-03",4482
36869,"2007-06-12","2007-07-12",1143
36870,"2010-10-10","2010-12-06",9848
36871,"2018-02-09","2018-04-17",7912
36872,"2025-12-11","2026-03-02",4986
36873,"2017-10-23","2017-12-04",862
36874,"2007-12-06","2007-12-17",8972
36875,"2010-09-13","2010-09-27",8699
36876,"2012-11-04","2012-11-27",344
36877,"2021-08-01","2021-09-09",213
36878,"2004-12-08","2004-12-15",1409
36879,"2010-02-10","2010-03-02",2298
36880,"2005-05-22","2005-06-08",1096
36881,"2023-10-01","2023-11-10",6957
36882,"2018-12-21","2019-02-23",1402
36883,"2018-06-14","2018-08-18",3346
36884,"2008-11-04","2008-11-09",2177
36885,"2021-02-04","2021-02-07",3997
36886,"2022-03-19","2022-04-08",5409
36887,"2001-02-24","2001-04-01",5865
36888,"2018-10-24","2019-01-14",5969
36889,"2002-11-04","2003-01-18",1784
36890,"2008-07-24","2008-09-19",4399
36891,"2002-04-17","2002-05-05",3884
36892,"2011-03-08","2011-05-12",6753
36893,"2017-02-14","2017-05-10",7731
36894,"2018-12-16","2018-12-26",9854
36895,"2005-05-07","2005-07-08",4416
36896,"2002-06-20","2002-09-07",9894
36897,"2011-02-03","2011-02-14",1112
36898,"2008-02-06","2008-04-11",3565
36899,"2000-04-16","2000-07-04",4494
36900,"2019-07-11","2019-09-11",3520
36901,"2003-01-13","2003-02-07",970
36902,"2020-10-01","2020-12-25",9453
36903,"2015-04-05","2015-06-07",5709
36904,"2015-05-16","2015-07-05",1775
36905,"2000-07-08","2000-07-23",2242
36906,"2025-10-04","2025-12-09",3766
36907,"2002-09-14","2002-10-18",4995
36908,"2005-12-15","2006-03-12",2578
36909,"2000-01-03","2000-02-04",7204
36910,"2008-02-11","2008-05-10",9451
36911,"2012-04-21","2012-04-28",7994
36912,"2016-07-09","2016-09-02",2
36913,"2023-02-21","2023-04-10",8323
36914,"2009-06-05","2009-08-16",3873
36915,"2019-08-23","2019-08-30",1076
36916,"2011-04-15","2011-06-24",9539
36917,"2001-08-10","2001-09-04",3447
36918,"2021-04-11","2021-06-09",221
36919,"2008-07-13","2008-09-11",9657
36920,"2019-04-06","2019-07-01",9792
36921,"2006-06-17","2006-09-07",8402
36922,"2000-06-23","2000-07-22",2398
36923,"2021-01-03","2021-03-13",9348
36924,"2015-02-18","2015-04-18",881
36925,"2015-07-18","2015-08-14",3275
36926,"2016-07-20","2016-08-26",2291
36927,"2007-08-13","2007-10-24",5102
36928,"2017-05-03","2017-07-20",1931
36929,"2011-03-12","2011-03-28",3843
36930,"2001-08-20","2001-10-23",3276
36931,"2012-05-22","2012-06-02",523
36932,"2000-06-06","2000-09-01",9835
36933,"2023-02-06","2023-03-31",5021
36934,"2002-09-04","2002-09-07",6719
36935,"2022-01-20","2022-01-21",936
36936,"2018-05-16","2018-06-10",6897
36937,"2010-04-20","2010-06-15",1398
36938,"2015-09-10","2015-11-23",5054
36939,"2004-06-20","2004-09-16",4132
36940,"2008-10-12","2008-10-22",9657
36941,"2015-07-01","2015-07-15",9564
36942,"2001-05-09","2001-05-18",9790
36943,"2018-06-14","2018-06-28",8442
36944,"2008-02-24","2008-04-07",4154
36945,"2016-06-11","2016-08-13",6833
36946,"2019-03-02","2019-04-19",3320
36947,"2002-12-22","2003-02-19",6505
36948,"2003-08-02","2003-10-31",5528
36949,"2025-03-21","2025-05-09",9557
36950,"2024-09-11","2024-09-14",7611
36951,"2016-06-07","2016-06-21",5501
36952,"2007-04-09","2007-05-01",9908
36953,"2022-08-13","2022-09-14",9176
36954,"2025-04-05","2025-05-04",6601
36955,"2015-06-19","2015-06-24",1193
36956,"2001-05-15","2001-05-25",7038
36957,"2015-01-05","2015-02-22",4647
36958,"2012-10-11","2012-11-12",9514
36959,"2013-08-02","2013-08-11",8989
36960,"2003-04-05","2003-06-14",3768
36961,"2002-09-04","2002-11-22",9093
36962,"2024-01-11","2024-01-27",2316
36963,"2015-06-23","2015-07-28",6389
36964,"2005-09-18","2005-12-16",1863
36965,"2010-11-04","2010-11-21",9081
36966,"2011-12-24","2012-01-27",9119
36967,"2008-03-20","2008-04-23",7218
36968,"2003-10-23","2003-12-18",204
36969,"2025-09-23","2025-10-04",9825
36970,"2010-05-15","2010-08-03",469
36971,"2005-10-03","2005-12-09",745
36972,"2005-04-09","2005-04-11",5321
36973,"2008-04-11","2008-06-09",2820
36974,"2016-01-09","2016-03-20",5898
36975,"2005-09-06","2005-11-13",8362
36976,"2009-05-23","2009-05-28",2227
36977,"2020-09-02","2020-09-03",8114
36978,"2003-06-14","2003-07-06",6532
36979,"2022-12-23","2023-01-28",5736
36980,"2009-03-15","2009-04-17",7247
36981,"2025-05-17","2025-06-05",2061
36982,"2012-05-07","2012-06-21",4700
36983,"2022-12-11","2022-12-29",5590
36984,"2012-10-19","2012-11-03",3607
36985,"2007-05-05","2007-06-23",7803
36986,"2015-09-22","2015-12-06",1944
36987,"2006-01-13","2006-02-23",4043
36988,"2004-11-09","2005-01-10",7635
36989,"2023-12-10","2024-01-07",9873
36990,"2011-08-14","2011-08-16",8568
36991,"2024-10-18","2025-01-08",7729
36992,"2019-09-17","2019-12-08",3277
36993,"2025-10-16","2025-12-11",7682
36994,"2024-07-10","2024-08-26",1740
36995,"2005-08-14","2005-09-26",9605
36996,"2007-04-21","2007-07-17",2463
36997,"2008-03-19","2008-04-23",8867
36998,"2015-03-03","2015-04-12",1193
36999,"2004-12-23","2005-01-15",693
37000,"2002-10-18","2002-12-03",3712
37001,"2013-06-12","2013-08-24",5998
37002,"2018-06-08","2018-07-07",1775
37003,"2005-09-07","2005-11-01",4362
37004,"2000-09-03","2000-10-15",615
37005,"2015-12-19","2015-12-26",7073
37006,"2012-01-06","2012-03-03",3977
37007,"2017-11-06","2017-12-08",9338
37008,"2025-11-12","2026-01-15",3595
37009,"2024-06-15","2024-06-20",7626
37010,"2020-06-04","2020-09-01",8614
37011,"2019-10-02","2019-10-04",6135
37012,"2022-01-10","2022-02-28",6333
37013,"2024-01-07","2024-03-26",2795
37014,"2007-09-03","2007-09-20",4228
37015,"2007-02-14","2007-03-21",2110
37016,"2007-02-08","2007-03-15",5535
37017,"2019-06-03","2019-06-25",6216
37018,"2006-05-06","2006-05-26",6618
37019,"2016-10-21","2017-01-03",7338
37020,"2023-11-02","2023-11-05",1976
37021,"2004-05-03","2004-06-28",6763
37022,"2000-06-23","2000-09-07",8257
37023,"2008-12-10","2009-02-26",3637
37024,"2021-07-11","2021-09-20",8181
37025,"2023-06-12","2023-07-26",3341
37026,"2011-06-17","2011-08-17",4044
37027,"2012-07-21","2012-10-18",4120
37028,"2008-08-24","2008-08-26",3136
37029,"2010-10-14","2010-10-22",4276
37030,"2004-10-14","2004-10-17",5913
37031,"2020-01-07","2020-03-13",3678
37032,"2004-08-21","2004-09-29",8079
37033,"2011-04-24","2011-06-27",5980
37034,"2015-04-22","2015-05-03",7439
37035,"2023-04-24","2023-06-05",4312
37036,"2015-08-22","2015-08-26",7291
37037,"2002-05-10","2002-07-26",2394
37038,"2011-11-16","2011-12-05",2173
37039,"2008-03-24","2008-04-29",7697
37040,"2024-09-12","2024-10-24",511
37041,"2021-07-21","2021-07-26",1982
37042,"2003-12-23","2004-03-05",9493
37043,"2003-03-21","2003-05-29",6222
37044,"2008-11-04","2008-12-31",6844
37045,"2014-10-21","2015-01-08",7259
37046,"2010-07-12","2010-08-17",4269
37047,"2025-12-10","2026-02-10",6531
37048,"2004-10-20","2004-11-01",3128
37049,"2006-04-20","2006-07-15",8828
37050,"2001-05-09","2001-07-21",7847
37051,"2000-02-01","2000-03-27",3776
37052,"2010-10-13","2010-11-30",2855
37053,"2022-03-11","2022-03-15",5203
37054,"2000-04-14","2000-05-11",194
37055,"2009-09-07","2009-10-03",3661
37056,"2012-10-14","2012-12-10",3077
37057,"2007-01-03","2007-01-26",6775
37058,"2012-09-19","2012-12-12",9596
37059,"2025-05-04","2025-08-01",9739
37060,"2002-01-19","2002-02-25",2575
37061,"2000-02-10","2000-02-24",8122
37062,"2005-09-20","2005-10-28",2111
37063,"2002-11-02","2002-11-16",7594
37064,"2014-01-03","2014-01-23",4774
37065,"2003-08-12","2003-09-28",9825
37066,"2016-06-04","2016-07-06",5312
37067,"2024-10-11","2024-12-19",7261
37068,"2016-10-08","2016-12-08",1342
37069,"2008-09-15","2008-11-23",7065
37070,"2017-01-05","2017-03-24",3024
37071,"2010-07-15","2010-08-07",2643
37072,"2016-04-14","2016-05-12",7515
37073,"2022-04-16","2022-06-13",6578
37074,"2006-03-24","2006-04-06",4067
37075,"2005-03-13","2005-04-09",9344
37076,"2006-03-14","2006-04-19",4368
37077,"2000-12-12","2001-02-14",1744
37078,"2025-07-23","2025-09-16",9742
37079,"2017-09-03","2017-11-30",7631
37080,"2000-06-24","2000-06-26",7002
37081,"2025-01-03","2025-02-28",3096
37082,"2007-07-13","2007-10-08",4033
37083,"2011-11-19","2012-02-13",8699
37084,"2010-07-17","2010-10-10",1631
37085,"2019-11-10","2019-12-17",2556
37086,"2000-05-06","2000-07-13",212
37087,"2023-11-21","2024-01-11",7422
37088,"2022-02-16","2022-04-14",199
37089,"2011-09-05","2011-11-13",1711
37090,"2013-06-09","2013-06-12",8779
37091,"2022-02-13","2022-05-12",2914
37092,"2015-01-01","2015-01-21",2668
37093,"2012-01-10","2012-02-26",3378
37094,"2011-11-22","2011-11-27",8551
37095,"2006-12-05","2006-12-28",4122
37096,"2013-10-02","2013-11-09",4022
37097,"2000-05-09","2000-06-09",8704
37098,"2025-07-08","2025-07-26",1213
37099,"2021-10-14","2021-10-22",9954
37100,"2016-05-07","2016-05-13",7913
37101,"2018-12-12","2019-02-11",6768
37102,"2007-04-14","2007-06-01",8041
37103,"2020-07-15","2020-08-21",1443
37104,"2017-07-04","2017-09-26",4437
37105,"2022-10-02","2022-10-31",9572
37106,"2006-06-22","2006-08-05",4874
37107,"2002-11-01","2002-11-12",1959
37108,"2015-01-10","2015-04-01",2219
37109,"2010-05-07","2010-07-17",8175
37110,"2014-07-21","2014-09-05",4369
37111,"2004-11-22","2005-01-18",1392
37112,"2011-04-16","2011-05-12",1824
37113,"2015-02-23","2015-03-29",3717
37114,"2006-08-02","2006-10-05",8373
37115,"2012-08-22","2012-09-15",7294
37116,"2000-03-22","2000-04-09",3300
37117,"2001-06-06","2001-07-06",1169
37118,"2010-10-16","2010-11-24",2051
37119,"2022-06-22","2022-09-08",8864
37120,"2010-04-02","2010-06-04",6890
37121,"2003-01-12","2003-01-18",1021
37122,"2000-04-04","2000-06-19",9675
37123,"2023-10-02","2023-11-24",6238
37124,"2008-12-04","2009-02-26",6554
37125,"2008-10-11","2008-10-17",7055
37126,"2000-09-05","2000-09-13",484
37127,"2024-08-21","2024-09-12",6402
37128,"2001-02-10","2001-04-20",6397
37129,"2023-07-19","2023-08-02",756
37130,"2025-03-22","2025-04-21",6164
37131,"2019-06-06","2019-08-16",4680
37132,"2024-05-05","2024-08-02",1637
37133,"2025-05-01","2025-05-14",1143
37134,"2020-11-16","2020-12-04",5478
37135,"2021-03-01","2021-05-14",4876
37136,"2009-06-02","2009-07-30",2974
37137,"2021-06-13","2021-07-10",3250
37138,"2012-05-24","2012-06-14",7081
37139,"2012-01-15","2012-02-10",7069
37140,"2004-11-10","2005-01-17",5732
37141,"2025-02-16","2025-03-07",9147
